Journ�e du 01/01/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
09:30,54800,55300,54981
09:45,54950,55250,55310
10:00,55100,55200,55233
10:15,55200,55400,55208
10:30,55300,55600,55529
10:45,55400,55500,55347
11:00,55500,55400,55314
11:15,55350,55400,55226
11:30,55200,55400,55421
11:45,55500,55800,55452
12:00,55800,56200,55976
12:15,55650,55900,55930
12:30,55500,55600,55597
12:45,54950,55350,55483
13:00,54400,55100,55084
13:15,53750,54350,54211
13:30,53100,53600,53603
13:45,52700,53300,53159
14:00,52300,53000,53028
14:15,52150,52900,53070
14:30,52000,52800,52664
14:45,51900,52700,52813
15:00,51800,52600,52589
15:15,51500,52300,52589
15:30,51200,52000,51593
15:45,50850,51650,51627
16:00,50500,51300,51436
16:15,50450,51250,50784
16:30,50400,51200,51046
16:45,50850,51650,51458
17:00,51300,52100,52171
17:15,52400,53200,52957
17:30,53500,54300,54033
17:45,54550,55400,54497
18:00,55600,56500,55551
18:15,56250,57150,55913
18:30,56900,57800,56326
18:45,57450,58350,56530
19:00,58000,58900,57075
19:15,57900,58800,57759
19:30,57800,58700,57413
19:45,57150,58050,56766
20:00,56500,57400,56125
20:15,55750,56650,55330
20:30,55000,55900,54508
20:45,54350,55250,54047
21:00,53700,54600,53763
21:15,53300,54150,53289
21:30,52900,53700,52783
21:45,52250,53050,52473
22:00,51600,52400,52148
22:15,52100,52900,52433
22:30,52600,53400,52974
22:45,53550,54350,54760
23:00,54500,55300,54228
23:15,54450,55250,54465
23:30,54400,55200,54200
23:45,54250,54650,54439
,,,
,,,
Journ�e du 27/11/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,54100,53500,53514
00:15,53300,52850,53515
00:30,52500,52200,52190
00:45,51600,51350,50791
01:00,50700,50500,50432
01:15,50900,50800,50793
01:30,51100,51100,50105
01:45,51200,51000,50611
02:00,51300,50900,50098
02:15,50700,50200,50628
02:30,50100,49500,49392
02:45,49250,48750,48778
03:00,48400,48000,47994
03:15,47900,47350,47578
03:30,47400,46700,46743
03:45,46850,46200,46248
04:00,46300,45700,45742
04:15,46050,45450,45707
04:30,45800,45200,45212
04:45,45600,45000,45201
05:00,45400,44800,45137
05:15,45600,45100,45454
05:30,45800,45400,45387
05:45,46050,45600,45516
06:00,46300,45800,45730
06:15,46700,46000,46222
06:30,47100,46200,46361
06:45,47500,46400,46390
07:00,47900,46600,46562
07:15,48100,47100,47256
07:30,48300,47600,47626
07:45,48550,47850,47649
08:00,48800,48100,48062
08:15,49000,48350,48472
08:30,49200,48600,48632
08:45,49650,49300,49022
09:00,50100,50000,49957
09:15,50600,50600,50534
09:30,51100,51200,51276
09:45,51550,51750,51762
10:00,52000,52300,52200
10:15,52300,52700,52625
10:30,52600,53100,53134
10:45,52900,53450,53219
11:00,53200,53800,53820
11:15,53450,53800,53572
11:30,53700,53800,53791
11:45,54200,54650,54475
12:00,54700,55500,55208
12:15,54600,55100,55099
12:30,54500,54700,54734
12:45,54100,54350,54656
13:00,53700,54000,53962
13:15,52700,53100,53120
13:30,51700,52200,52333
13:45,51200,51650,51334
14:00,50700,51100,51135
14:15,50500,51000,51141
14:30,50300,50900,50888
14:45,50200,50800,51094
15:00,50100,50700,50744
15:15,49800,50600,50803
15:30,49500,50500,50186
15:45,49150,50300,49885
16:00,48800,50100,49738
16:15,48700,50050,49470
16:30,48600,50000,49654
16:45,49050,50400,49476
17:00,49500,50800,50618
17:15,50500,51750,51533
17:30,51500,52700,52881
17:45,52600,53800,53708
18:00,53700,54900,54505
18:15,54550,55700,55025
18:30,55400,56500,55910
18:45,56200,57250,56385
19:00,57000,58000,57179
19:15,56850,57800,57165
19:30,56700,57600,56822
19:45,56100,56950,56174
20:00,55500,56300,55738
20:15,54850,55600,55155
20:30,54200,54900,54155
20:45,53500,54200,53502
21:00,52800,53500,52870
21:15,52400,53050,52637
21:30,52000,52600,52058
21:45,51450,52000,51602
22:00,50900,51400,51301
22:15,51200,51650,51369
22:30,51500,51900,51604
22:45,52400,52750,53051
23:00,53300,53600,52528
23:15,53200,53500,52422
23:30,53100,53400,51883
23:45,52550,52700,52034
,,,
,,,
Journ�e du 28/11/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,52000,51200,51224
00:15,51200,50650,51377
00:30,50400,50100,50111
00:45,49600,49150,48689
01:00,48800,48200,48168
01:15,49100,48550,48703
01:30,49400,48900,48497
01:45,49550,48950,48504
02:00,49700,49000,48243
02:15,49050,48600,48819
02:30,48400,48200,48035
02:45,47750,47350,47160
03:00,47100,46500,46484
03:15,46850,46100,46183
03:30,46600,45700,45693
03:45,46250,45400,45100
04:00,45900,45100,45100
04:15,45800,45000,44988
04:30,45700,44900,44882
04:45,46200,45350,45075
05:00,46700,45800,45544
05:15,47700,46800,46893
05:30,48700,47800,47670
05:45,49850,48600,48492
06:00,51000,49400,49629
06:15,52550,51100,51807
06:30,54100,52800,52779
06:45,55650,54350,54167
07:00,57200,55900,55879
07:15,58600,57150,57647
07:30,60000,58400,58405
07:45,60500,59100,59464
08:00,61000,59800,60058
08:15,61200,59900,59659
08:30,61400,60000,60026
08:45,61700,60400,60639
09:00,62000,60800,60793
09:15,62150,61100,60965
09:30,62300,61400,61445
09:45,62300,61350,61522
10:00,62300,61300,61351
10:15,62350,61400,61449
10:30,62400,61500,61483
10:45,62500,61650,61677
11:00,62600,61800,61813
11:15,62550,61750,61545
11:30,62500,61700,61727
11:45,62850,61950,61769
12:00,63200,62200,61995
12:15,62600,61600,61690
12:30,62000,61000,60985
12:45,61500,60300,60343
13:00,61000,59600,59641
13:15,60900,59600,60043
13:30,60800,59600,59635
13:45,60950,59550,59428
14:00,61100,59500,59466
14:15,61050,59400,59537
14:30,61000,59300,59258
14:45,60900,59350,59568
15:00,60800,59400,59385
15:15,60600,58950,58889
15:30,60400,58500,58528
15:45,60250,58400,58367
16:00,60100,58300,57954
16:15,59850,58050,57739
16:30,59600,57800,57430
16:45,59950,58150,57539
17:00,60300,58500,57925
17:15,61200,59400,59039
17:30,62100,60300,60104
17:45,63100,61300,61232
18:00,64100,62300,61981
18:15,64900,63100,62896
18:30,65700,63900,63709
18:45,66450,64650,64404
19:00,67200,65400,65171
19:15,66600,64850,64951
19:30,66000,64300,64233
19:45,65050,63400,63336
20:00,64100,62500,62376
20:15,62800,61250,61347
20:30,61500,60000,59629
20:45,60550,59100,58937
21:00,59600,58200,57991
21:15,58850,57450,57626
21:30,58100,56700,56444
21:45,57400,56050,55770
22:00,56700,55400,55204
22:15,56700,55450,55177
22:30,56700,55500,55593
22:45,57650,56500,57091
23:00,58600,57500,56445
23:15,58300,57250,56551
23:30,58000,57000,55976
23:45,56750,56250,56203
,,,
,,,
Journ�e du 29/11/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,55500,55500,55328
00:15,54650,54550,55183
00:30,53800,53600,53634
00:45,52950,52900,52347
01:00,52100,52200,52186
01:15,52400,52300,52489
01:30,52700,52400,51910
01:45,52950,52900,52477
02:00,53200,53400,52413
02:15,52650,52850,53216
02:30,52100,52300,52264
02:45,51450,51650,51683
03:00,50800,51000,50983
03:15,50450,50550,50640
03:30,50100,50100,50069
03:45,49900,49750,49867
04:00,49700,49400,49468
04:15,49600,49300,49379
04:30,49500,49200,49290
04:45,49950,49750,49529
05:00,50400,50300,49994
05:15,51350,51050,51088
05:30,52300,51800,51805
05:45,53200,52700,52691
06:00,54100,53600,53627
06:15,55650,55300,55970
06:30,57200,57000,57013
06:45,58750,58800,58743
07:00,60300,60600,60567
07:15,61550,61950,62092
07:30,62800,63300,63347
07:45,63300,63900,63967
08:00,63800,64500,64550
08:15,64000,64650,64752
08:30,64200,64800,64800
08:45,64450,64950,64908
09:00,64700,65100,65055
09:15,64850,65200,65091
09:30,65000,65300,65310
09:45,64900,65200,65323
10:00,64800,65100,65092
10:15,64850,65100,65042
10:30,64900,65100,65085
10:45,64950,65100,65045
11:00,65000,65100,65118
11:15,65050,64900,64716
11:30,65100,64700,64721
11:45,65450,64800,64746
12:00,65800,64900,64544
12:15,65050,64050,63766
12:30,64300,63200,63151
12:45,63650,62650,62611
13:00,63000,62100,62105
13:15,62650,61900,61954
13:30,62300,61700,61685
13:45,62300,61650,61500
14:00,62300,61600,61429
14:15,62150,61850,61921
14:30,62000,62100,61215
14:45,61900,61600,61443
15:00,61800,61100,61120
15:15,61450,60850,61019
15:30,61100,60600,60545
15:45,60900,60400,60159
16:00,60700,60200,60067
16:15,60450,59950,59775
16:30,60200,59700,59658
16:45,60600,60100,59755
17:00,61000,60500,60633
17:15,61900,61450,61961
17:30,62800,62400,62988
17:45,63800,63400,64209
18:00,64800,64400,64641
18:15,65400,65050,65521
18:30,66000,65700,66191
18:45,66750,66450,66983
19:00,67500,67200,67336
19:15,67000,66700,67317
19:30,66500,66200,66735
19:45,65550,65250,65643
20:00,64600,64300,64643
20:15,63550,63200,63622
20:30,62500,62100,62420
20:45,61600,61200,61348
21:00,60700,60300,60313
21:15,60050,59650,59799
21:30,59400,59000,58637
21:45,58700,58300,58087
22:00,58000,57600,57645
22:15,58350,57900,57264
22:30,58700,58200,57757
22:45,59550,59050,59412
23:00,60400,59900,58766
23:15,60000,59650,58486
23:30,59600,59400,58004
23:45,58800,58600,58072
,,,
,,,
Journ�e du 30/11/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,58000,57400,57017
00:15,57300,56500,56990
00:30,56600,55600,55581
00:45,55750,54450,54024
01:00,54900,53300,53318
01:15,55050,53600,53944
01:30,55200,53900,53611
01:45,55450,54350,53815
02:00,55700,54800,53595
02:15,55150,54200,54508
02:30,54600,53600,53632
02:45,53750,52950,52886
03:00,52900,52300,52343
03:15,52600,51800,51971
03:30,52300,51300,51316
03:45,52000,51000,50849
04:00,51700,50700,50671
04:15,51550,50600,50684
04:30,51400,50500,50491
04:45,51850,50800,50607
05:00,52300,51100,51233
05:15,53200,51950,52368
05:30,54100,52800,52759
05:45,55000,53850,53656
06:00,55900,54900,54863
06:15,57450,56550,56812
06:30,59000,58200,58162
06:45,60500,59550,59575
07:00,62000,60900,60936
07:15,63250,62300,62470
07:30,64500,63700,63684
07:45,65150,64450,64332
08:00,65800,65200,65075
08:15,65900,65450,65577
08:30,66000,65700,65705
08:45,66300,66000,65959
09:00,66600,66300,66210
09:15,66800,66350,66395
09:30,67000,66400,66403
09:45,66850,66350,66430
10:00,66700,66300,66339
10:15,66750,66400,66391
10:30,66800,66500,66482
10:45,66850,66500,66391
11:00,66900,66500,66515
11:15,66750,66500,66261
11:30,66600,66500,66495
11:45,66750,66700,66571
12:00,66900,66900,66680
12:15,66300,66250,66063
12:30,65700,65600,65559
12:45,65050,64850,64875
13:00,64400,64100,64053
13:15,64300,63800,63787
13:30,64200,63500,63462
13:45,64200,63500,63134
14:00,64200,63500,63519
14:15,64450,63650,63346
14:30,64700,63800,63007
14:45,64450,63400,63135
15:00,64200,63000,62775
15:15,63800,62650,62739
15:30,63400,62300,62235
15:45,63100,62200,61842
16:00,62800,62100,62061
16:15,62300,61700,61853
16:30,61800,61300,61535
16:45,62200,61850,61597
17:00,62600,62400,62351
17:15,63550,63250,63117
17:30,64500,64100,64126
17:45,65550,64850,64908
18:00,66600,65600,65549
18:15,67300,66350,66904
18:30,68000,67100,67143
18:45,68850,68100,68042
19:00,69700,69100,68842
19:15,69150,68550,68464
19:30,68600,68000,68004
19:45,67600,66950,66875
20:00,66600,65900,65566
20:15,65400,64700,64695
20:30,64200,63500,63481
20:45,63350,62650,62682
21:00,62500,61800,61627
21:15,61800,61150,60696
21:30,61100,60500,59862
21:45,60400,59800,59293
22:00,59700,59100,58561
22:15,60000,59400,58503
22:30,60300,59700,58833
22:45,61150,60550,60376
23:00,62000,61400,59759
23:15,61550,60950,59617
23:30,61100,60500,58931
23:45,60150,59850,59187
,,,
,,,
Journ�e du 01/12/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,59200,58600,58574
00:15,58250,57700,58210
00:30,57300,56800,56806
00:45,56600,56250,55372
01:00,55900,55700,54955
01:15,56200,55700,55369
01:30,56500,55700,55192
01:45,56850,55500,55416
02:00,57200,55300,55055
02:15,56650,54850,55354
02:30,56100,54400,54331
02:45,55450,53750,53800
03:00,54800,53100,53009
03:15,54400,52600,52760
03:30,54000,52100,52133
03:45,53650,51800,51480
04:00,53300,51500,51498
04:15,53200,51350,51428
04:30,53100,51200,51174
04:45,53650,51650,51377
05:00,54200,52100,51949
05:15,54900,52800,53120
05:30,55600,53500,53519
05:45,56500,54500,54559
06:00,57400,55500,55459
06:15,59050,57250,57711
06:30,60700,59000,59019
06:45,62500,60550,60516
07:00,64300,62100,62067
07:15,65600,63550,63881
07:30,66900,65000,64965
07:45,67500,65750,65537
08:00,68100,66500,66323
08:15,68250,66400,66331
08:30,68400,66300,66204
08:45,68550,66450,66439
09:00,68700,66600,66660
09:15,68800,66900,66805
09:30,68900,67200,67076
09:45,68800,66900,66765
10:00,68700,66600,66573
10:15,68650,66650,66880
10:30,68600,66700,66701
10:45,68600,66750,66724
11:00,68600,66800,66877
11:15,68400,67050,66968
11:30,68200,67300,67306
11:45,68300,67600,67512
12:00,68400,67900,67737
12:15,67550,67100,67074
12:30,66700,66300,66257
12:45,66150,65750,65791
13:00,65600,65200,65211
13:15,65400,64750,64779
13:30,65200,64300,64440
13:45,65150,64300,64190
14:00,65100,64300,64466
14:15,65250,64450,64467
14:30,65400,64600,63972
14:45,64950,64200,64282
15:00,64500,63800,64208
15:15,64250,63550,63837
15:30,64000,63300,63345
15:45,63800,63150,63135
16:00,63600,63000,62795
16:15,63300,62700,62795
16:30,63000,62400,62476
16:45,63500,62900,62735
17:00,64000,63400,63517
17:15,65150,64600,64851
17:30,66300,65800,65804
17:45,67050,66550,66792
18:00,67800,67300,67415
18:15,68600,68150,67734
18:30,69400,69000,68610
18:45,70000,69600,69491
19:00,70600,70200,69834
19:15,70200,69800,69841
19:30,69800,69400,69198
19:45,68700,68300,68212
20:00,67600,67200,67172
20:15,66500,66100,66421
20:30,65400,65000,65095
20:45,64450,64100,63840
21:00,63500,63200,63045
21:15,62600,62300,62037
21:30,61700,61400,61247
21:45,61050,60750,60879
22:00,60400,60100,60146
22:15,60650,60350,60090
22:30,60900,60600,60448
22:45,61850,61550,61940
23:00,62800,62500,61267
23:15,62100,61850,61151
23:30,61400,61200,60628
23:45,61100,60900,60721
,,,
,,,
Journ�e du 02/12/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,60800,59900,59847
00:15,59900,59050,59621
00:30,59000,58200,58221
00:45,58100,57200,56689
01:00,57200,56200,56250
01:15,57250,56550,56763
01:30,57300,56900,56392
01:45,57650,57100,56708
02:00,58000,57300,56388
02:15,57450,56650,57062
02:30,56900,56000,56069
02:45,56250,55350,55428
03:00,55600,54700,54836
03:15,55200,54250,54428
03:30,54800,53800,53878
03:45,54450,53400,53501
04:00,54100,53000,53144
04:15,54100,52950,53202
04:30,54100,52900,53141
04:45,54500,53300,53211
05:00,54900,53700,53684
05:15,55750,54600,55195
05:30,56600,55500,55463
05:45,57600,56400,56187
06:00,58600,57300,57102
06:15,60400,58950,59699
06:30,62200,60600,60605
06:45,63800,62200,62378
07:00,65400,63800,63895
07:15,66850,65100,65133
07:30,68300,66400,66402
07:45,68900,67050,67076
08:00,69500,67700,67709
08:15,69650,68050,68221
08:30,69800,68400,68378
08:45,70100,68400,68457
09:00,70400,68400,68462
09:15,70400,68550,68582
09:30,70400,68700,68628
09:45,70300,68750,68969
10:00,70200,68800,68800
10:15,70150,68850,68746
10:30,70100,68900,68756
10:45,70050,68700,68835
11:00,70000,68500,68534
11:15,69850,68500,68649
11:30,69700,68500,68738
11:45,69850,68900,69095
12:00,70000,69300,69140
12:15,69250,68700,68663
12:30,68500,68100,68208
12:45,67850,67650,67567
13:00,67200,67200,67205
13:15,66950,66700,66673
13:30,66700,66200,66215
13:45,66700,66150,65963
14:00,66700,66100,66134
14:15,66850,66050,66034
14:30,67000,66000,65776
14:45,66550,65900,65751
15:00,66100,65800,65472
15:15,65750,65350,65797
15:30,65400,64900,64944
15:45,65200,64550,64575
16:00,65000,64200,64211
16:15,64700,63950,64080
16:30,64400,63700,63807
16:45,64800,64200,64187
17:00,65200,64700,64563
17:15,66150,65550,65401
17:30,67100,66400,66463
17:45,67800,67050,67021
18:00,68500,67700,67330
18:15,69100,68000,67655
18:30,69700,68300,68228
18:45,70300,68640,68319
19:00,70900,68980,68704
19:15,70450,68575,68426
19:30,70000,68170,67810
19:45,68950,67255,67010
20:00,67900,66340,66488
20:15,66900,65355,65634
20:30,65900,64370,64656
20:45,65100,63540,63572
21:00,64300,62710,62391
21:15,63500,61870,62047
21:30,62700,61030,61293
21:45,62100,60480,60745
22:00,61500,59930,60418
22:15,61750,60260,60319
22:30,62000,60590,60848
22:45,62900,61550,62456
23:00,63800,62510,61819
23:15,63400,62110,61530
23:30,63000,61710,60816
23:45,62100,60940,61138
,,,
,,,
Journ�e du 03/12/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,61200,60100,60105
00:15,60400,59400,60050
00:30,59600,58700,58661
00:45,58750,57600,57143
01:00,57900,56500,56421
01:15,58000,56750,56628
01:30,58100,57000,56364
01:45,58050,56950,56494
02:00,58000,56900,56093
02:15,57350,56250,56719
02:30,56700,55600,55484
02:45,56000,54700,54720
03:00,55300,53800,53847
03:15,54750,53250,53556
03:30,54200,52700,52725
03:45,53750,52250,52279
04:00,53300,51800,51849
04:15,53100,51550,51648
04:30,52900,51300,51286
04:45,52800,51250,51155
05:00,52700,51200,51329
05:15,53150,51550,52002
05:30,53600,51900,52004
05:45,54000,52250,52229
06:00,54400,52600,52814
06:15,55000,53150,53404
06:30,55600,53700,53659
06:45,56100,54250,54000
07:00,56600,54800,54781
07:15,57250,55700,56070
07:30,57900,56600,56570
07:45,58400,56950,56664
08:00,58900,57300,57277
08:15,59500,57850,57716
08:30,60100,58400,58365
08:45,60750,59200,59002
09:00,61400,60000,59856
09:15,62100,60600,60380
09:30,62800,61200,61205
09:45,63050,61600,61530
10:00,63300,62000,62045
10:15,63500,62450,62695
10:30,63700,62900,62870
10:45,63750,63150,62987
11:00,63800,63400,63372
11:15,63850,63700,63672
11:30,63900,64000,63978
11:45,64550,64700,64728
12:00,65200,65400,65055
12:15,65000,65150,65026
12:30,64800,64900,64767
12:45,64400,64500,64868
13:00,64000,64100,64107
13:15,63550,63400,63682
13:30,63100,62700,62683
13:45,62750,62300,62100
14:00,62400,61900,61935
14:15,62350,62050,62201
14:30,62300,62200,61772
14:45,62100,61900,62021
15:00,61900,61600,61536
15:15,61400,61350,61540
15:30,60900,61100,61111
15:45,60500,60650,60489
16:00,60100,60200,60363
16:15,60000,59900,59928
16:30,59900,59600,59803
16:45,60450,60050,59599
17:00,61000,60500,60550
17:15,62100,61200,61483
17:30,63200,61900,61899
17:45,64100,62600,62665
18:00,65000,63300,63259
18:15,65350,63650,63493
18:30,65700,64000,63964
18:45,66100,64310,64447
19:00,66500,64620,64843
19:15,66250,64425,64673
19:30,66000,64230,64435
19:45,65250,63490,63928
20:00,64500,62750,63190
20:15,63600,61875,62618
20:30,62700,61000,61777
20:45,62000,60235,61100
21:00,61300,59470,60635
21:15,60700,58880,60087
21:30,60100,58290,59751
21:45,59450,57805,59179
22:00,58800,57320,58939
22:15,59350,57755,59098
22:30,59900,58190,59720
22:45,60700,59250,61341
23:00,61500,60310,60859
23:15,61450,60035,60726
23:30,61400,59760,60318
23:45,60700,59265,60573
,,,
,,,
Journ�e du 04/12/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,60000,59800,59815
00:15,59200,58950,59616
00:30,58400,58100,58270
00:45,57450,57250,56842
01:00,56500,56400,56451
01:15,56750,56650,56701
01:30,57000,56900,56475
01:45,56900,56850,56618
02:00,56800,56800,56232
02:15,56100,56250,56497
02:30,55400,55700,55519
02:45,54650,54800,54758
03:00,53900,53900,53826
03:15,53350,53300,53703
03:30,52800,52700,52924
03:45,52300,52300,52386
04:00,51800,51900,51792
04:15,51550,51600,51845
04:30,51300,51300,51291
04:45,51100,51100,51146
05:00,50900,50900,51066
05:15,51300,51150,51679
05:30,51700,51400,51417
05:45,51950,51500,51357
06:00,52200,51600,51609
06:15,52650,52000,52360
06:30,53100,52400,52414
06:45,53450,52700,52629
07:00,53800,53000,53030
07:15,54400,53400,53263
07:30,55000,53800,53804
07:45,55350,54100,53919
08:00,55700,54400,54287
08:15,56000,54550,54672
08:30,56300,54700,54700
08:45,57100,55750,55881
09:00,57900,56800,56777
09:15,58550,57550,57506
09:30,59200,58300,58282
09:45,59850,59100,59058
10:00,60500,59900,59767
10:15,61000,60500,60620
10:30,61500,61100,61065
10:45,61800,61450,61519
11:00,62100,61800,61773
11:15,62300,62250,62173
11:30,62500,62700,62654
11:45,63350,63400,63172
12:00,64200,64100,63886
12:15,63900,64000,63924
12:30,63600,63900,63692
12:45,63100,63400,63524
13:00,62600,62900,62861
13:15,61700,61950,61919
13:30,60800,61000,61000
13:45,60250,60600,60409
14:00,59700,60200,60243
14:15,59600,59900,59968
14:30,59500,59600,59632
14:45,59350,59550,59775
15:00,59200,59500,59494
15:15,59000,59150,59236
15:30,58800,58800,58803
15:45,58300,58650,58746
16:00,57800,58500,58501
16:15,57850,58000,58066
16:30,57900,57500,57716
16:45,58450,58200,57616
17:00,59000,58900,58894
17:15,60200,59550,59596
17:30,61400,60200,60246
17:45,62150,60750,60633
18:00,62900,61300,61331
18:15,63600,62600,62893
18:30,64300,63900,63935
18:45,65100,64800,64628
19:00,65900,65700,65471
19:15,65650,65550,65622
19:30,65400,65400,65474
19:45,64850,64850,64805
20:00,64300,64300,64303
20:15,63500,63500,63527
20:30,62700,62700,62824
20:45,62100,62150,61962
21:00,61500,61600,61552
21:15,60950,61050,61117
21:30,60400,60500,60315
21:45,59850,59950,59979
22:00,59300,59400,59636
22:15,59550,59650,59643
22:30,59800,59900,60060
22:45,60550,60650,61617
23:00,61300,61400,61150
23:15,61200,61250,60888
23:30,61100,61100,60369
23:45,60350,60350,60704
,,,
,,,
Journ�e du 05/12/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,59600,60100,60016
00:15,58850,59450,60053
00:30,58100,58800,58847
00:45,57400,57900,57393
01:00,56700,57000,57015
01:15,57050,57350,57577
01:30,57400,57700,57199
01:45,57500,57950,57588
02:00,57600,58200,57466
02:15,57150,57700,58013
02:30,56700,57200,57222
02:45,56100,56500,56569
03:00,55500,55800,55812
03:15,55150,55450,55659
03:30,54800,55100,55134
03:45,54550,54750,54861
04:00,54300,54400,54493
04:15,54300,54400,54736
04:30,54300,54400,54594
04:45,54600,54950,54724
05:00,54900,55500,55381
05:15,55950,56600,57128
05:30,57000,57700,57655
05:45,58000,58650,58392
06:00,59000,59600,59627
06:15,60800,61450,62051
06:30,62600,63300,63412
06:45,64150,64850,64709
07:00,65700,66400,66471
07:15,67150,67800,68198
07:30,68600,69200,69355
07:45,69300,70200,70254
08:00,70000,71200,70917
08:15,70100,71300,71152
08:30,70200,71400,71368
08:45,70350,71600,71322
09:00,70500,71800,71781
09:15,70650,71800,71687
09:30,70800,71800,71994
09:45,70800,71650,71842
10:00,70800,71500,71461
10:15,70700,71400,71576
10:30,70600,71300,71391
10:45,70600,71250,71191
11:00,70600,71200,71163
11:15,70600,71150,71195
11:30,70600,71100,71426
11:45,70900,71350,71354
12:00,71200,71600,71253
12:15,70500,70900,70769
12:30,69800,70200,70214
12:45,69550,69650,69808
13:00,69300,69100,69070
13:15,69150,68600,68605
13:30,69000,68100,68133
13:45,68850,68050,67867
14:00,68700,68000,67979
14:15,68350,67800,68175
14:30,68000,67600,67632
14:45,67700,67550,67825
15:00,67400,67500,67517
15:15,67000,67150,67284
15:30,66600,66800,66777
15:45,66300,66550,66380
16:00,66000,66300,66218
16:15,65750,66100,66271
16:30,65500,65900,66012
16:45,65650,66600,66450
17:00,65800,67300,67265
17:15,66900,68400,68592
17:30,68000,69500,69570
17:45,68800,70400,70625
18:00,69600,71300,71257
18:15,70250,72000,71835
18:30,70900,72700,72662
18:45,71500,73500,73424
19:00,72100,74300,74267
19:15,71600,73705,73850
19:30,71100,73110,73280
19:45,70350,72175,72306
20:00,69600,71240,71234
20:15,68450,69995,69944
20:30,67300,68750,68811
20:45,66350,67755,67597
21:00,65400,66760,66746
21:15,64750,66005,66069
21:30,64100,65250,65031
21:45,63600,64615,64289
22:00,63100,63980,63596
22:15,63250,64200,63480
22:30,63400,64420,63732
22:45,64450,65350,65313
23:00,65500,66280,64424
23:15,65200,65540,64220
23:30,64900,64800,63905
23:45,64300,64435,64129
,,,
,,,
Journ�e du 06/12/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,63700,63500,63480
00:15,62850,62500,63013
00:30,62000,61500,61455
00:45,61300,60700,60248
01:00,60600,59900,59889
01:15,60800,60200,60524
01:30,61000,60500,60032
01:45,61200,60850,60494
02:00,61400,61200,60089
02:15,60900,60650,60947
02:30,60400,60100,60047
02:45,59700,59350,59328
03:00,59000,58600,58630
03:15,58550,58100,58232
03:30,58100,57600,57592
03:45,57800,57150,57217
04:00,57500,56700,56687
04:15,57450,56650,57025
04:30,57400,56600,56643
04:45,57850,57050,56911
05:00,58300,57500,57455
05:15,59100,58400,58843
05:30,59900,59300,59292
05:45,60900,60300,60335
06:00,61900,61300,61259
06:15,63750,63200,63667
06:30,65600,65100,65072
06:45,67100,66700,66472
07:00,68600,68300,68336
07:15,70000,69650,69662
07:30,71400,71000,71040
07:45,72050,71800,71826
08:00,72700,72600,72602
08:15,72600,72650,72528
08:30,72500,72700,72635
08:45,72750,72750,72866
09:00,73000,72800,72790
09:15,73100,72750,72910
09:30,73200,72700,72710
09:45,73000,72600,72626
10:00,72800,72500,72552
10:15,72700,72450,72311
10:30,72600,72400,72374
10:45,72500,72350,72266
11:00,72400,72300,72279
11:15,72450,72200,72137
11:30,72500,72100,72081
11:45,72650,72250,72253
12:00,72800,72400,71893
12:15,71950,71550,70990
12:30,71100,70700,70594
12:45,70500,70050,69920
13:00,69900,69400,69029
13:15,69450,68950,68692
13:30,69000,68500,68407
13:45,69000,68550,67944
14:00,69000,68600,68152
14:15,68850,68450,68643
14:30,68700,68300,67997
14:45,68400,68000,68163
15:00,68100,67700,67946
15:15,67750,67350,67640
15:30,67400,67000,67132
15:45,67150,66800,66788
16:00,66900,66600,66752
16:15,66800,66500,66769
16:30,66700,66400,66867
16:45,67100,66900,67135
17:00,67500,67400,67796
17:15,68500,68500,68942
17:30,69500,69600,69896
17:45,70200,70450,70805
18:00,70900,71300,71505
18:15,71550,72050,71934
18:30,72200,72800,72995
18:45,72700,73400,73534
19:00,73200,74000,74009
19:15,72800,73550,73999
19:30,72400,73100,73389
19:45,71450,72050,72726
20:00,70500,71000,71471
20:15,69450,69900,70646
20:30,68400,68800,69677
20:45,67500,67800,68249
21:00,66600,66800,67161
21:15,65850,66000,66447
21:30,65100,65200,65616
21:45,64500,64500,64981
22:00,63900,63800,64297
22:15,64400,64250,64198
22:30,64900,64700,64609
22:45,65850,65550,65924
23:00,66800,66400,65197
23:15,66500,65800,64961
23:30,66200,65200,64292
23:45,65200,64700,64510
,,,
,,,
Journ�e du 07/12/2022,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,64200,63400,63390
00:15,63350,62600,63177
00:30,62500,61800,61808
00:45,61700,60850,60564
01:00,60900,59900,59898
01:15,61000,60100,60306
01:30,61100,60300,60091
01:45,61350,60650,60490
02:00,61600,61000,60074
