Journ�e du 01/01/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
02:30,57100,58900,58862
02:45,56350,58000,57934
03:00,55600,57100,57147
03:15,55000,56700,56936
03:30,54400,56300,56291
03:45,54000,55800,55736
04:00,53600,55300,55256
04:15,53350,55050,55061
04:30,53100,54800,54754
04:45,52900,54550,54761
05:00,52700,54300,54727
05:15,53050,54650,55288
05:30,53400,55000,55274
05:45,53650,55200,55362
06:00,53900,55400,55344
06:15,54300,55800,56270
06:30,54700,56200,56772
06:45,55150,56600,56611
07:00,55600,57000,57155
07:15,56100,57500,57652
07:30,56600,58000,58245
07:45,56950,58350,58693
08:00,57300,58700,59114
08:15,57750,59100,59540
08:30,58200,59500,60128
08:45,58900,60200,60370
09:00,59600,60900,61322
09:15,60400,61650,61696
09:30,61200,62400,62716
09:45,61800,63000,63062
10:00,62400,63600,63596
10:15,62950,64150,64151
10:30,63500,64700,64448
10:45,63700,64900,64684
11:00,63900,65100,64975
11:15,64150,65300,65557
11:30,64400,65500,65959
11:45,65150,66250,65828
12:00,65900,67000,66917
12:15,65800,66900,67686
12:30,65700,66800,68072
12:45,66500,67550,69059
13:00,67300,68300,67645
13:15,65800,66800,67219
13:30,64300,65300,65822
13:45,63550,64550,64508
14:00,62800,63800,64016
14:15,62350,63400,63410
14:30,61900,63000,62576
14:45,61300,62400,61798
15:00,60700,61800,61709
15:15,60500,61600,61607
15:30,60300,61400,61164
15:45,60250,61350,60937
16:00,60200,61300,61062
16:15,60400,61500,60887
16:30,60600,61700,61308
16:45,61250,62350,61693
17:00,61900,63000,62734
17:15,63300,64350,64281
17:30,64700,65700,65307
17:45,65800,66800,66502
18:00,66900,67900,67016
18:15,67650,68650,67922
18:30,68400,69400,68963
18:45,69200,70200,69433
19:00,70000,71000,70043
19:15,69750,70750,70148
19:30,69500,70500,69944
19:45,68950,69950,69508
20:00,68400,69400,69115
20:15,67600,68550,68548
20:30,66800,67700,67750
20:45,66200,67100,67167
21:00,65600,66500,66543
21:15,64800,65700,66057
21:30,64000,64900,65385
21:45,63500,64400,64673
22:00,63000,63900,64193
22:15,63450,64300,64184
22:30,63900,64700,64704
22:45,64900,65700,66376
23:00,65900,66700,65789
23:15,65700,66500,65636
23:30,65500,66300,65133
23:45,65100,65500,65544
,,,
,,,
Journ�e du 06/12/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,64700,64700,64708
00:15,64000,64000,64762
00:30,63300,63300,63458
00:45,62350,62550,62175
01:00,61400,61800,61670
01:15,61850,62100,62232
01:30,62300,62400,61636
01:45,62100,62250,61815
02:00,61900,62100,61423
02:15,61450,61450,61955
02:30,61000,60800,60822
02:45,60250,60050,60277
03:00,59500,59300,59407
03:15,59100,59050,59239
03:30,58700,58800,58776
03:45,58350,58350,58175
04:00,58000,57900,58069
04:15,58100,58050,58403
04:30,58200,58200,58224
04:45,58650,59050,58396
05:00,59100,59900,59320
05:15,60150,60600,60812
05:30,61200,61300,61265
05:45,62350,62450,62200
06:00,63500,63600,63473
06:15,65500,65300,65634
06:30,67500,67000,67000
06:45,69350,68700,68782
07:00,71200,70400,70323
07:15,72650,71700,72069
07:30,74100,73000,73038
07:45,74900,73950,74199
08:00,75700,74900,74824
08:15,76000,75000,75064
08:30,76300,75100,75116
08:45,76500,75350,75474
09:00,76700,75600,75708
09:15,76750,75650,75561
09:30,76800,75700,75750
09:45,76700,75500,75607
10:00,76600,75300,75320
10:15,76500,75050,74866
10:30,76400,74800,74849
10:45,76350,74700,74656
11:00,76300,74600,74581
11:15,76450,74600,74561
11:30,76600,74600,74590
11:45,76900,74900,74852
12:00,77200,75200,74992
12:15,76850,74850,74896
12:30,76500,74500,74743
12:45,77050,75150,75511
13:00,77600,75800,74621
13:15,76500,74750,74297
13:30,75400,73700,73596
13:45,74800,73200,73132
14:00,74200,72700,72655
14:15,73900,72250,72334
14:30,73600,71800,71870
14:45,73000,71350,71058
15:00,72400,70900,70720
15:15,72150,70700,70473
15:30,71900,70500,70161
15:45,71800,70500,70429
16:00,71700,70500,70369
16:15,71800,70700,70071
16:30,71900,70900,70203
16:45,72750,71800,70655
17:00,73600,72700,71354
17:15,74800,73900,72354
17:30,76000,75100,73637
17:45,76750,75900,74592
18:00,77500,76700,75138
18:15,78200,77400,75469
18:30,78900,78100,76486
18:45,79550,78800,77314
19:00,80200,79500,77817
19:15,79450,78750,77368
19:30,78700,78000,76883
19:45,77500,76800,75915
20:00,76300,75600,74863
20:15,75050,74350,73380
20:30,73800,73100,72327
20:45,72650,72000,71069
21:00,71500,70900,70051
21:15,70500,69900,69374
21:30,69500,68900,68039
21:45,68650,68050,67237
22:00,67800,67200,66764
22:15,68050,67450,66394
22:30,68300,67700,66723
22:45,69450,68850,68478
23:00,70600,70000,67940
23:15,70100,69500,67560
23:30,69600,69000,67089
23:45,68500,68200,67414
,,,
,,,
Journ�e du 07/12/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,67400,66300,66320
00:15,66600,65500,66012
00:30,65800,64700,64695
00:45,64850,63800,63173
01:00,63900,62900,62871
01:15,64250,63000,63035
01:30,64600,63100,62424
01:45,64450,63150,62525
02:00,64300,63200,62209
02:15,63750,62450,62740
02:30,63200,61700,61688
02:45,62400,60900,60842
03:00,61600,60100,60120
03:15,61250,59900,59958
03:30,60900,59700,59692
03:45,60550,59250,59204
04:00,60200,58800,59183
04:15,60200,58900,59286
04:30,60200,59000,58964
04:45,60500,59650,59171
05:00,60800,60300,59780
05:15,61850,61200,61466
05:30,62900,62100,62077
05:45,63950,63150,62937
06:00,65000,64200,63877
06:15,66950,66200,66694
06:30,68900,68200,68083
06:45,70500,69850,69546
07:00,72100,71500,71458
07:15,73650,73200,73706
07:30,75200,74900,74917
07:45,75950,75700,75717
08:00,76700,76500,76468
08:15,76750,76650,76766
08:30,76800,76800,76840
08:45,76850,76700,76794
09:00,76900,76600,76611
09:15,76850,76550,76634
09:30,76800,76500,76550
09:45,76600,76250,76334
10:00,76400,76000,75991
10:15,76200,75750,75730
10:30,76000,75500,75498
10:45,75900,75350,75064
11:00,75800,75200,75089
11:15,75700,75000,75097
11:30,75600,74800,74812
11:45,75850,75150,75225
12:00,76100,75500,75350
12:15,75650,75550,75328
12:30,75200,75600,75568
12:45,75750,76150,76453
13:00,76300,76700,75512
13:15,75150,75850,75483
13:30,74000,75000,74998
13:45,73500,74550,74543
14:00,73000,74100,74068
14:15,72350,73450,73945
14:30,71700,72800,73320
14:45,71400,72550,72725
15:00,71100,72300,72568
15:15,70900,72150,72624
15:30,70700,72000,72184
15:45,70700,72000,72200
16:00,70700,72000,71787
16:15,70900,72100,71769
16:30,71100,72200,71381
16:45,71750,72750,72009
17:00,72400,73300,72737
17:15,73650,74450,73595
17:30,74900,75600,74339
17:45,75650,76300,74953
18:00,76400,77000,75525
18:15,76950,77450,75859
18:30,77500,77900,76403
18:45,78000,78300,76886
19:00,78500,78700,77289
19:15,77750,77900,76556
19:30,77000,77100,76029
19:45,76000,76100,75136
20:00,75000,75100,74436
20:15,73500,73550,72941
20:30,72000,72000,71987
20:45,70900,70900,70990
21:00,69800,69800,69891
21:15,68750,68700,69067
21:30,67700,67600,68123
21:45,66950,66800,66924
22:00,66200,66000,66633
22:15,66500,66300,66015
22:30,66800,66600,66750
22:45,67800,67550,68458
23:00,68800,68500,67720
23:15,68200,67900,67359
23:30,67600,67300,67063
23:45,66700,66550,67010
,,,
,,,
Journ�e du 08/12/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,65800,66100,66137
00:15,64900,65050,65943
00:30,64000,64000,64096
00:45,62950,63050,62737
01:00,61900,62100,62314
01:15,62300,62350,62506
01:30,62700,62600,61869
01:45,62550,62550,62132
02:00,62400,62500,61682
02:15,61650,61800,62271
02:30,60900,61100,61143
02:45,60200,60350,60511
03:00,59500,59600,59645
03:15,58950,59200,59565
03:30,58400,58800,58865
03:45,58000,58500,58677
04:00,57600,58200,58530
04:15,57750,58350,58690
04:30,57900,58500,58494
04:45,58400,58800,58452
05:00,58900,59100,59114
05:15,59800,60000,60551
05:30,60700,60900,60866
05:45,61850,62300,62078
06:00,63000,63700,62947
06:15,64850,65350,65432
06:30,66700,67000,66855
06:45,68400,68350,68389
07:00,70100,69700,69880
07:15,71450,71250,71691
07:30,72800,72800,72817
07:45,73650,73750,73682
08:00,74500,74700,74544
08:15,74750,75200,75064
08:30,75000,75700,75771
08:45,75250,76100,75939
09:00,75500,76500,76525
09:15,75650,76700,76612
09:30,75800,76900,76643
09:45,75750,76750,76515
10:00,75700,76600,76747
10:15,75600,76500,76600
10:30,75500,76400,76502
10:45,75400,76200,76024
11:00,75300,76000,76079
11:15,75500,76300,76173
11:30,75700,76600,76551
11:45,76050,76950,76691
12:00,76400,77300,76806
12:15,76050,77050,76983
12:30,75700,76800,76827
12:45,76450,77250,77175
13:00,77200,77700,76162
13:15,76100,76450,75957
13:30,75000,75200,75240
13:45,74800,74800,74435
14:00,74600,74400,74256
14:15,74250,74100,74284
14:30,73900,73800,73206
14:45,73400,73200,72893
15:00,72900,72600,72688
15:15,72850,72550,72444
15:30,72800,72500,72423
15:45,72800,72350,72129
16:00,72800,72200,71877
16:15,72950,72250,71804
16:30,73100,72300,72036
16:45,73750,72900,72676
17:00,74400,73500,73197
17:15,75600,74600,74440
17:30,76800,75700,75414
17:45,77600,76400,76474
18:00,78400,77100,77438
18:15,79100,77750,77787
18:30,79800,78400,78432
18:45,80500,79000,79075
19:00,81200,79600,79846
19:15,80400,78900,79734
19:30,79600,78200,78907
19:45,78400,77100,78167
20:00,77200,76000,77195
20:15,75850,74750,75853
20:30,74500,73500,74671
20:45,73350,72450,73508
21:00,72200,71400,72735
21:15,71150,70450,71774
21:30,70100,69500,70736
21:45,69200,68700,70006
22:00,68300,67900,69779
22:15,68650,68350,69260
22:30,69000,68800,69802
22:45,70000,69900,71572
23:00,71000,71000,70858
23:15,70650,70650,70650
23:30,70300,70300,70227
23:45,69550,69450,70345
,,,
,,,
Journ�e du 09/12/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,68800,69500,69253
00:15,67900,68550,69167
00:30,67000,67600,67653
00:45,66000,66700,66414
01:00,65000,65800,65840
01:15,65400,66050,66316
01:30,65800,66300,65742
01:45,65650,66300,65924
02:00,65500,66300,65420
02:15,64850,65700,66075
02:30,64200,65100,65100
02:45,63400,64450,64402
03:00,62600,63800,63810
03:15,62200,63350,63490
03:30,61800,62900,62939
03:45,61400,62550,62565
04:00,61000,62200,62384
04:15,61050,62100,62332
04:30,61100,62000,62366
04:45,61650,62350,62388
05:00,62200,62700,62694
05:15,63200,63700,64309
05:30,64200,64700,64750
05:45,65100,65650,65638
06:00,66000,66600,66649
06:15,67950,68450,69296
06:30,69900,70300,70315
06:45,71650,71800,71949
07:00,73400,73300,73260
07:15,74800,74650,74859
07:30,76200,76000,75996
07:45,77100,76800,76867
08:00,78000,77600,77562
08:15,78150,77850,77892
08:30,78300,78100,78111
08:45,78300,78150,78127
09:00,78300,78200,78401
09:15,78050,78100,77951
09:30,77800,78000,77952
09:45,77600,77750,77939
10:00,77400,77500,77509
10:15,77250,77350,77272
10:30,77100,77200,77134
10:45,77000,76950,76964
11:00,76900,76700,76798
11:15,76950,76700,76731
11:30,77000,76700,76740
11:45,77250,76900,76777
12:00,77500,77100,77000
12:15,77150,76750,76690
12:30,76800,76400,76371
12:45,77550,76900,77220
13:00,78300,77400,76172
13:15,77100,76100,75837
13:30,75900,74800,74756
13:45,75600,74500,74345
14:00,75300,74200,74185
14:15,74950,73450,73569
14:30,74600,72700,72800
14:45,74000,72400,72302
15:00,73400,72100,72215
15:15,73150,71900,72009
15:30,72900,71700,71799
15:45,72650,71650,71698
16:00,72400,71600,71683
16:15,72500,71850,71664
16:30,72600,72100,71867
16:45,73250,72850,72223
17:00,73900,73600,73182
17:15,74800,74650,74111
17:30,75700,75700,75121
17:45,76350,76500,75832
18:00,77000,77300,76350
18:15,77550,77950,77031
18:30,78100,78600,77848
18:45,78750,79400,78626
19:00,79400,80200,79226
19:15,78750,79500,78717
19:30,78100,78800,78248
19:45,77050,77750,77159
20:00,76000,76700,75948
20:15,74700,75350,74924
20:30,73400,74000,73604
20:45,72350,72950,72505
21:00,71300,71900,71186
21:15,70300,70850,70408
21:30,69300,69800,69321
21:45,68600,69050,68587
22:00,67900,68300,67795
22:15,68200,68600,67837
22:30,68500,68900,68346
22:45,69500,69850,69875
23:00,70500,70800,69286
23:15,70050,70500,69156
23:30,69600,70200,68573
23:45,69100,69400,68797
,,,
,,,
Journ�e du 10/12/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,68600,67800,67763
00:15,67600,66750,67342
00:30,66600,65700,65803
00:45,65750,64850,64500
01:00,64900,64000,64047
01:15,65150,64350,64318
01:30,65400,64700,64070
01:45,65150,64550,63910
02:00,64900,64400,63570
02:15,64250,63800,63908
02:30,63600,63200,63023
02:45,62650,62450,62337
03:00,61700,61700,61738
03:15,61400,61400,61580
03:30,61100,61100,60935
03:45,60750,60900,60677
04:00,60400,60700,60627
04:15,60350,60300,60346
04:30,60300,59900,60130
04:45,60600,60250,60210
05:00,60900,60600,60654
05:15,61850,61500,61696
05:30,62800,62400,62382
05:45,63750,63150,63011
06:00,64700,63900,63919
06:15,66350,65550,66146
06:30,68000,67200,67265
06:45,69450,68750,68739
07:00,70900,70300,70304
07:15,72400,71800,72236
07:30,73900,73300,73310
07:45,74650,74350,74530
08:00,75400,75400,75377
08:15,75550,75600,75399
08:30,75700,75800,75825
08:45,75850,76300,75996
09:00,76000,76800,76377
09:15,76050,76800,76628
09:30,76100,76800,76786
09:45,75900,76900,76749
10:00,75700,77000,77049
10:15,75550,77000,76899
10:30,75400,77000,77017
10:45,75300,77000,76603
11:00,75200,77000,76918
11:15,75200,76800,76721
11:30,75200,76600,76651
11:45,75600,77000,76931
12:00,76000,77400,77389
12:15,75750,77100,76969
12:30,75500,76800,77467
12:45,76050,77500,78022
13:00,76600,78200,76858
13:15,75450,76850,76555
13:30,74300,75500,75749
13:45,73800,75150,75128
14:00,73300,74800,74766
14:15,72700,74000,73956
14:30,72100,73200,73134
14:45,71600,72750,72708
15:00,71100,72300,72064
15:15,70900,72000,72019
15:30,70700,71700,71568
15:45,70350,71500,71419
16:00,70000,71300,71290
16:15,69800,71350,71432
16:30,69600,71400,71415
16:45,70250,72100,72115
17:00,70900,72800,72751
17:15,72100,73800,73868
17:30,73300,74800,74780
17:45,73950,75500,75677
18:00,74600,76200,76114
18:15,74950,76600,76390
18:30,75300,77000,76970
18:45,75850,77250,77083
19:00,76400,77500,77516
19:15,75700,76750,76700
19:30,75000,76000,76358
19:45,74250,75250,75722
20:00,73500,74500,74747
20:15,72350,73300,73671
20:30,71200,72100,72614
20:45,70350,71200,71563
21:00,69500,70300,70585
21:15,68650,69450,70171
21:30,67800,68600,69303
21:45,67200,67950,68592
22:00,66600,67300,68166
22:15,67100,67750,68262
22:30,67600,68200,68567
22:45,68700,69250,70346
23:00,69800,70300,69764
23:15,69550,70050,69580
23:30,69300,69800,68827
23:45,68050,68900,69204
,,,
,,,
Journ�e du 11/12/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,66800,68200,68156
00:15,65700,67250,67844
00:30,64600,66300,66244
00:45,63500,65550,65026
01:00,62400,64800,64597
01:15,62900,64850,64651
01:30,63400,64900,63744
01:45,63200,64550,63828
02:00,63000,64200,63328
02:15,62300,63500,64013
02:30,61600,62800,62761
02:45,60850,62000,62006
03:00,60100,61200,61135
03:15,59700,60750,60867
03:30,59300,60300,60267
03:45,58750,59750,59849
04:00,58200,59200,59248
04:15,58200,59200,59416
04:30,58200,59200,59195
04:45,58100,59000,58902
05:00,58000,58800,59215
05:15,58500,59550,59926
05:30,59000,60300,60277
05:45,59450,60600,60631
06:00,59900,60900,60890
06:15,60500,61700,61834
06:30,61100,62500,62346
06:45,61700,63050,63057
07:00,62300,63600,63366
07:15,62950,64200,64400
07:30,63600,64800,65153
07:45,64200,65350,65991
08:00,64800,65900,66568
08:15,65500,66550,67005
08:30,66200,67200,67842
08:45,66700,67650,68238
09:00,67200,68100,68809
09:15,67800,68650,69439
09:30,68400,69200,69970
09:45,68850,69600,69954
10:00,69300,70000,70139
10:15,69350,70050,70290
10:30,69400,70100,70241
10:45,69350,70050,70061
11:00,69300,70000,70164
11:15,69300,70000,70233
11:30,69300,70000,70213
11:45,70100,70800,70207
12:00,70900,71600,70837
12:15,70650,71350,71260
12:30,70400,71100,71767
12:45,71000,71700,72168
13:00,71600,72300,71447
13:15,70150,70850,70373
13:30,68700,69400,69457
13:45,67950,68600,68232
14:00,67200,67800,67630
14:15,66800,67400,67259
14:30,66400,67000,66304
14:45,65900,66500,65604
15:00,65400,66000,65338
15:15,65100,65700,64908
15:30,64800,65400,64449
15:45,64500,65050,63978
16:00,64200,64700,63810
16:15,64250,64750,63804
16:30,64300,64800,63881
16:45,64850,65350,64212
17:00,65400,65900,65209
17:15,66450,66950,66495
17:30,67500,68000,67652
17:45,68250,68750,68270
18:00,69000,69500,69001
18:15,69350,69850,69223
18:30,69700,70200,69912
18:45,70150,70650,70370
19:00,70600,71100,70987
19:15,70150,70700,70729
19:30,69700,70300,70397
19:45,69000,69650,70035
20:00,68300,69000,69325
20:15,67350,68100,68248
20:30,66400,67200,67608
20:45,65600,66500,66737
21:00,64800,65800,66005
21:15,64050,65100,65562
21:30,63300,64400,64520
21:45,62650,63800,64000
22:00,62000,63200,63783
22:15,62700,63950,64206
22:30,63400,64700,64618
22:45,64350,65700,66702
23:00,65300,66700,65825
23:15,65400,66800,66149
23:30,65500,66900,65906
23:45,65500,66200,66089
,,,
,,,
Journ�e du 12/12/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,65500,65500,65475
00:15,64600,64650,65465
00:30,63700,63800,63777
00:45,62500,62900,62025
01:00,61300,62000,61760
01:15,61600,62100,61910
01:30,61900,62200,61482
01:45,61600,61850,61333
02:00,61300,61500,60525
02:15,60450,60650,60923
02:30,59600,59800,59810
02:45,58700,59000,59172
03:00,57800,58200,58214
03:15,57200,57550,57683
03:30,56600,56900,56867
03:45,56050,56350,56655
04:00,55500,55800,55884
04:15,55200,55550,55533
04:30,54900,55300,55309
04:45,54700,55000,55048
05:00,54500,54700,55070
05:15,54900,55050,55561
05:30,55300,55400,55369
05:45,55500,55450,55349
06:00,55700,55500,55533
06:15,56150,56050,56494
06:30,56600,56600,56649
06:45,56950,56750,56359
07:00,57300,56900,56973
07:15,57700,57250,57407
07:30,58100,57600,57547
07:45,58550,58100,58184
08:00,59000,58600,58225
08:15,59300,59050,58901
08:30,59600,59500,59167
08:45,60150,60000,59738
09:00,60700,60500,60557
09:15,61450,61200,61267
09:30,62200,61900,61665
09:45,62750,62350,62257
10:00,63300,62800,63246
10:15,63700,63150,63457
10:30,64100,63500,63894
10:45,64200,63650,63876
11:00,64300,63800,64329
11:15,64500,64000,64454
11:30,64700,64200,64593
11:45,65350,64900,64830
12:00,66000,65600,65762
12:15,65800,65450,66141
12:30,65600,65300,66323
12:45,66300,66050,67040
13:00,67000,66800,66228
13:15,65100,64900,65469
13:30,63200,63000,63974
13:45,62600,62400,63180
14:00,62000,61800,62476
14:15,61750,61550,61538
14:30,61500,61300,60795
14:45,60550,60400,59988
15:00,59600,59500,59747
15:15,59300,59200,59323
15:30,59000,58900,59067
15:45,58800,58700,58697
16:00,58600,58500,58801
16:15,58850,58750,58621
16:30,59100,59000,58706
16:45,59900,59850,59175
17:00,60700,60700,59952
17:15,62050,62100,61329
17:30,63400,63500,62987
17:45,64450,64650,63593
18:00,65500,65800,64757
18:15,66100,66450,65279
18:30,66700,67100,66142
18:45,67350,67800,66703
19:00,68000,68500,67502
19:15,68100,68600,67618
19:30,68200,68700,67201
19:45,67550,68000,66872
20:00,66900,67300,66426
20:15,66100,66500,65640
20:30,65300,65700,65018
20:45,64600,65000,64404
21:00,63900,64300,64007
21:15,63100,63450,63353
21:30,62300,62600,62463
21:45,61600,61900,61938
22:00,60900,61200,61346
22:15,61250,61500,61519
22:30,61600,61800,61785
22:45,62800,63000,63909
23:00,64000,64200,63029
23:15,63500,63800,63017
23:30,63000,63400,62095
23:45,62700,62850,62713
,,,
,,,
Journ�e du 13/12/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,62400,61700,61712
00:15,61700,61200,61659
00:30,61000,60700,60697
00:45,60050,59700,59020
01:00,59100,58700,58903
01:15,59400,59100,59252
01:30,59700,59500,58887
01:45,59550,59450,58843
02:00,59400,59400,58739
02:15,58700,58700,59282
02:30,58000,58000,57963
02:45,57250,57250,57066
03:00,56500,56500,56502
03:15,56050,56200,56250
03:30,55600,55900,55875
03:45,55250,55500,55491
04:00,54900,55100,55273
04:15,55200,55250,55567
04:30,55500,55400,55418
04:45,56300,55850,55835
05:00,57100,56300,56327
05:15,58150,57350,57757
05:30,59200,58400,58416
05:45,60350,59400,59321
06:00,61500,60400,60374
06:15,63500,62300,62970
06:30,65500,64200,64062
06:45,67300,65900,66001
07:00,69100,67600,67366
07:15,70700,69100,69112
07:30,72300,70600,70404
07:45,73300,71500,71423
08:00,74300,72400,72322
08:15,74450,72450,72731
08:30,74600,72500,72901
08:45,74950,72750,72729
09:00,75300,73000,73180
09:15,75300,73100,73126
09:30,75300,73200,73145
09:45,75050,73000,73122
10:00,74800,72800,72863
10:15,74600,72700,72821
10:30,74400,72600,72730
10:45,74200,72450,72581
11:00,74000,72300,72386
11:15,73900,72300,72649
11:30,73800,72300,72857
11:45,74050,72600,72773
12:00,74300,72900,73418
12:15,73700,72500,72974
12:30,73100,72100,73047
12:45,73500,72700,73408
13:00,73900,73300,72480
13:15,72600,72000,72291
13:30,71300,70700,71376
13:45,70850,70250,70750
14:00,70400,69800,70411
14:15,70300,69650,70210
14:30,70200,69500,69255
14:45,69250,68550,68559
15:00,68300,67600,68197
15:15,68150,67450,67737
15:30,68000,67300,67665
15:45,67900,67200,67292
16:00,67800,67100,67457
16:15,68100,67350,67325
16:30,68400,67600,67638
16:45,69250,68450,67888
17:00,70100,69300,68587
17:15,71450,70650,69786
17:30,72800,72000,70879
17:45,73800,73000,71937
18:00,74800,74000,72683
18:15,75600,74750,73143
18:30,76400,75500,74157
18:45,77200,76300,74957
19:00,78000,77100,75599
19:15,77300,76450,75051
19:30,76600,75800,74457
19:45,75600,74800,73722
20:00,74600,73800,72438
20:15,73250,72500,71539
20:30,71900,71200,70035
20:45,70750,70100,69065
21:00,69600,69000,68094
21:15,68650,68050,67047
21:30,67700,67100,66126
21:45,66650,66100,65442
22:00,65600,65100,65118
22:15,66100,65450,65006
22:30,66600,65800,65349
22:45,67750,66800,67171
23:00,68900,67800,66434
23:15,68550,67550,66335
23:30,68200,67300,65796
23:45,67050,66450,66183
,,,
,,,
Journ�e du 14/12/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,65900,65100,65084
00:15,65050,64400,65160
00:30,64200,63700,63748
00:45,63100,62650,62219
01:00,62000,61600,61831
01:15,62350,62050,62023
01:30,62700,62500,61679
01:45,62600,62450,61679
02:00,62500,62400,61543
02:15,61800,61750,62003
02:30,61100,61100,61113
02:45,60350,60500,60262
03:00,59600,59900,59863
03:15,59250,59450,59529
03:30,58900,59000,58979
03:45,58450,58750,58601
04:00,58000,58500,58483
04:15,58100,58450,58758
04:30,58200,58400,58555
04:45,58700,58750,58539
05:00,59200,59100,59090
05:15,60100,60200,60452
05:30,61000,61300,61284
05:45,62100,62200,62035
06:00,63200,63100,63057
06:15,65100,65200,65832
06:30,67000,67300,67281
06:45,68750,68950,68686
07:00,70500,70600,70486
07:15,72000,72250,72427
07:30,73500,73900,73859
07:45,74250,74900,74976
08:00,75000,75900,75702
08:15,74950,76200,76207
08:30,74900,76500,76152
08:45,74950,76550,76320
09:00,75000,76600,76591
09:15,75150,76550,76490
09:30,75300,76500,76507
09:45,75300,76300,76217
10:00,75300,76100,76053
10:15,75100,75800,75778
10:30,74900,75500,75481
10:45,74800,75250,75122
11:00,74700,75000,74931
11:15,74750,74900,75037
11:30,74800,74800,74773
11:45,75050,75100,75060
12:00,75300,75400,75202
12:15,74800,75050,75042
12:30,74300,74700,74997
12:45,74900,75250,75459
13:00,75500,75800,74510
13:15,74150,74650,74394
13:30,72800,73500,73385
13:45,72450,72950,72851
14:00,72100,72400,72404
14:15,72050,71800,71995
14:30,72000,71200,71165
14:45,70950,70700,70612
15:00,69900,70200,70133
15:15,69700,69850,69962
15:30,69500,69500,69387
15:45,69250,69300,69172
16:00,69000,69100,69194
16:15,69050,69200,69117
16:30,69100,69300,69257
16:45,69800,70050,69663
17:00,70500,70800,70378
17:15,71600,71950,71444
17:30,72700,73100,72511
17:45,73400,73800,73618
18:00,74100,74500,74200
18:15,74600,75050,74571
18:30,75100,75600,75366
18:45,75550,76100,76211
19:00,76000,76600,76740
19:15,75350,76000,76087
19:30,74700,75400,75589
19:45,73750,74450,74874
20:00,72800,73500,73585
20:15,71600,72350,72701
20:30,70400,71200,71396
20:45,69200,70000,70480
21:00,68000,68800,69125
21:15,67250,68100,68561
21:30,66500,67400,67616
21:45,65750,66650,66966
22:00,65000,65900,66212
22:15,65450,66200,66005
22:30,65900,66500,66355
22:45,67150,67600,68101
23:00,68400,68700,67245
23:15,68150,68350,67086
23:30,67900,68000,66479
23:45,67100,67150,66929
,,,
,,,
Journ�e du 15/12/2021,,,
Heures,Pr�visionJ-1,Pr�visionJ,Consommation
00:00,66300,65900,65908
00:15,65450,65000,65350
00:30,64600,64100,64050
00:45,63650,63150,62453
01:00,62700,62200,62078
01:15,63150,62350,62258
01:30,63600,62500,61833
01:45,63400,62350,61797
02:00,63200,62200,61567
02:15,62500,61500,61942
02:30,61800,60800,60844
02:45,61050,60250,60158
03:00,60300,59700,59643
03:15,59900,59150,59296
03:30,59500,58600,58614
03:45,59250,58300,58369
04:00,59000,58000,58154
04:15,59100,58000,58214
04:30,59200,58000,58048
04:45,59500,58350,58230
05:00,59800,58700,58732
05:15,60700,59800,60173
05:30,61600,60900,60700
05:45,62550,61850,61893
06:00,63500,62800,62669
06:15,65350,64550,65231
06:30,67200,66300,66381
06:45,68850,67950,67764
07:00,70500,69600,69417
07:15,71850,70750,70997
07:30,73200,71900,72021
07:45,74150,73000,73123
08:00,75100,74100,74017
08:15,75500,74650,74503
08:30,75900,75200,75016
08:45,76100,75200,75253
09:00,76300,75200,75369
09:15,76350,75450,75256
09:30,76400,75700,75526
09:45,76250,75450,75286
10:00,76100,75200,75210
10:15,75950,75100,74965
10:30,75800,75000,75133
10:45,75600,74850,74760
11:00,75400,74700,74708
11:15,75350,74850,75024
11:30,75300,75000,75027
11:45,75550,75300,75143
12:00,75800,75600,75399
12:15,75300,75300,75433
12:30,74800,75000,75404
12:45,75400,75700,76127
13:00,76000,76400,74846
13:15,74450,74650,74016
13:30,72900,72900,72902
13:45,72400,72700,72766
14:00,71900,72500,72475
14:15,71350,72000,72112
14:30,70800,71500,71472
14:45,70250,70900,70892
15:00,69700,70300,70275
15:15,69400,70000,69925
15:30,69100,69700,69800
15:45,68950,69600,69498
16:00,68800,69500,69244
16:15,68950,69600,69157
16:30,69100,69700,69447
16:45,69650,70250,69990
17:00,70200,70800,70563
17:15,71600,72150,71734
17:30,73000,73500,72876
17:45,74000,74450,73890
18:00,75000,75400,74588
18:15,75550,75950,75057
18:30,76100,76500,75896
18:45,76700,77050,76389
19:00,77300,77600,76927
19:15,76750,77050,76526
19:30,76200,76500,75819
19:45,75250,75500,74958
20:00,74300,74500,73946
